,account,currency,long_lat,txn_description,first_name,balance,date,gender,age,amount,country,customer_id,movement,month,time,Longitude,Latitude
4841,ACC-2014856841,AUD,144.99 -37.90,PAY/SALARY,Patrick,264103.82,2018-09-07,M,46,2179.96,Australia,CUS-2370108457,credit,September,17:00:00,144.99,-37.90
4842,ACC-3317636250,AUD,153.02 -27.66,PAY/SALARY,Kenneth,12708.9,2018-09-07,M,35,2544.76,Australia,CUS-2738291516,credit,September,17:00:00,153.02,-27.66
4843,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,Rhonda,3250.08,2018-09-07,F,40,37.46,Australia,CUS-1614226872,debit,September,17:08:23,153.10,-27.66
4844,ACC-958000567,AUD,130.90 -12.37,SALES-POS,Sandra,7267.29,2018-09-07,F,34,133.95,Australia,CUS-4142663097,debit,September,17:29:53,130.90,-12.37
4845,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,Michael,32.84,2018-09-07,M,38,16.57,Australia,CUS-2142601169,debit,September,17:40:38,151.23,-33.94
4846,ACC-3879258709,AUD,143.83 -37.66,POS,Natasha,196429.0,2018-09-07,F,40,48.89,Australia,CUS-527400765,debit,September,17:51:23,143.83,-37.66
4847,ACC-1788473090,AUD,145.06 -37.95,INTER BANK,Rachael,5128.9,2018-09-07,F,21,33.0,Australia,CUS-134193016,debit,September,18:00:00,145.06,-37.95
4848,ACC-3541460373,AUD,145.00 -37.83,PAYMENT,Jeffrey,2716.54,2018-09-07,M,24,53.0,Australia,CUS-1433879684,debit,September,18:00:00,145.00,-37.83
4849,ACC-1652235822,AUD,144.89 -37.81,PAYMENT,Renee,20900.98,2018-09-07,F,38,66.0,Australia,CUS-2206365095,debit,September,18:00:00,144.89,-37.81
4850,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,3233.01,2018-09-07,F,40,17.07,Australia,CUS-1614226872,debit,September,18:04:20,153.10,-27.66
4851,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1955.47,2018-09-07,F,26,17.79,Australia,CUS-2487424745,debit,September,18:26:05,153.41,-27.95
4852,ACC-958000567,AUD,130.90 -12.37,POS,Sandra,7235.72,2018-09-07,F,34,31.57,Australia,CUS-4142663097,debit,September,18:47:49,130.90,-12.37
4853,ACC-3485804958,AUD,138.52 -35.01,PAYMENT,Jessica,20362.11,2018-09-07,F,34,63.0,Australia,CUS-1196156254,debit,September,19:00:00,138.52,-35.01
4854,ACC-3689607373,AUD,115.79 -31.79,INTER BANK,Virginia,5072.85,2018-09-07,F,20,55.0,Australia,CUS-127297539,debit,September,19:00:00,115.79,-31.79
4855,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,Fernando,11128.81,2018-09-07,M,19,40.0,Australia,CUS-2317998716,debit,September,19:00:00,146.94,-36.04
4856,ACC-1438600314,AUD,138.69 -34.84,PAYMENT,Maria,3485.66,2018-09-07,F,35,45.0,Australia,CUS-2650223890,debit,September,19:00:00,138.69,-34.84
4857,ACC-847145727,AUD,115.90 -31.92,POS,Michael,54879.55,2018-09-07,M,19,19.44,Australia,CUS-1609060617,debit,September,19:04:11,115.90,-31.92
4858,ACC-2265520058,AUD,151.27 -33.85,SALES-POS,Catherine,2040.02,2018-09-07,F,26,1060.8,Australia,CUS-331942311,debit,September,19:13:42,151.27,-33.85
4859,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,Rhonda,3226.46,2018-09-07,F,40,6.55,Australia,CUS-1614226872,debit,September,19:23:14,153.10,-27.66
4860,ACC-37709441,AUD,153.41 -28.01,POS,Charles,10520.5,2018-09-07,M,18,8.93,Australia,CUS-3336454548,debit,September,19:32:45,153.41,-28.01
4861,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,Jessica,3185.71,2018-09-07,F,21,13.4,Australia,CUS-325142416,debit,September,19:42:17,130.84,-12.45
4862,ACC-3481401842,AUD,115.74 -31.72,POS,Tiffany,4329.08,2018-09-07,F,25,8.33,Australia,CUS-1669695324,debit,September,19:51:48,115.74,-31.72
4863,ACC-37709441,AUD,153.41 -28.01,PAYMENT,Charles,10493.5,2018-09-07,M,18,27.0,Australia,CUS-3336454548,debit,September,20:00:00,153.41,-28.01
4864,ACC-53508546,AUD,150.62 -33.76,SALES-POS,Kimberly,3986.73,2018-09-07,F,35,10.98,Australia,CUS-72755508,debit,September,20:01:13,150.62,-33.76
4865,ACC-2173390920,AUD,144.71 -37.58,SALES-POS,Luis,4924.08,2018-09-07,M,27,25.19,Australia,CUS-3180318393,debit,September,20:09:54,144.71,-37.58
4866,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,Diana,1942.16,2018-09-07,F,26,13.31,Australia,CUS-2487424745,debit,September,20:18:36,153.41,-27.95
4867,ACC-2920611728,AUD,144.96 -37.76,SALES-POS,Tyler,5429.28,2018-09-07,M,69,30.29,Australia,CUS-1388323263,debit,September,20:27:18,144.96,-37.76
4868,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1938.84,2018-09-07,F,26,3.32,Australia,CUS-2487424745,debit,September,20:35:59,153.41,-27.95
4869,ACC-3954677887,AUD,115.72 -32.28,SALES-POS,Ruth,4735.83,2018-09-07,F,47,34.87,Australia,CUS-3716701010,debit,September,20:44:41,115.72,-32.28
4870,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1933.26,2018-09-07,F,26,5.58,Australia,CUS-2487424745,debit,September,20:53:23,153.41,-27.95
4871,ACC-3689607373,AUD,115.79 -31.79,PAYMENT,Virginia,5003.85,2018-09-07,F,20,69.0,Australia,CUS-127297539,debit,September,21:00:00,115.79,-31.79
4872,ACC-721712940,AUD,145.09 -37.82,PAYMENT,Andrew,53880.22,2018-09-07,M,78,38.0,Australia,CUS-1646183815,debit,September,21:00:00,145.09,-37.82
4873,ACC-2681137560,AUD,151.11 -33.99,PAYMENT,Nathaniel,4790.26,2018-09-07,M,31,29.0,Australia,CUS-2083971310,debit,September,21:00:00,151.11,-33.99
4874,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,Fernando,11078.81,2018-09-07,M,19,50.0,Australia,CUS-2317998716,debit,September,21:00:00,146.94,-36.04
4875,ACC-3326339947,AUD,151.18 -33.80,PHONE BANK,Eric,6929.55,2018-09-07,M,22,158.0,Australia,CUS-326006476,debit,September,21:00:00,151.18,-33.80
4876,ACC-1903037542,AUD,153.05 -27.61,PAYMENT,Jeffrey,2827.83,2018-09-07,M,30,23.0,Australia,CUS-860700529,debit,September,21:00:00,153.05,-27.61
4877,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1922.68,2018-09-07,F,26,10.58,Australia,CUS-2487424745,debit,September,21:01:29,153.41,-27.95
4878,ACC-3541460373,AUD,145.00 -37.83,POS,Jeffrey,2706.0,2018-09-07,M,24,10.54,Australia,CUS-1433879684,debit,September,21:07:44,145.00,-37.83
4879,ACC-1349834573,AUD,145.17 -37.84,POS,Matthew,10119.49,2018-09-07,M,39,18.16,Australia,CUS-1790886359,debit,September,21:13:59,145.17,-37.84
4880,ACC-1344825761,AUD,151.09 -33.91,POS,Sarah,19981.8,2018-09-07,F,46,26.45,Australia,CUS-1499065773,debit,September,21:20:14,151.09,-33.91
4881,ACC-2970114956,AUD,144.89 -37.69,POS,Robert,7913.55,2018-09-07,M,26,5.09,Australia,CUS-880898248,debit,September,21:26:29,144.89,-37.69
4882,ACC-4065652575,AUD,115.81 -31.82,SALES-POS,Lucas,8460.91,2018-09-07,M,21,8.08,Australia,CUS-1117979751,debit,September,21:32:44,115.81,-31.82
4883,ACC-1349834573,AUD,145.17 -37.84,SALES-POS,Matthew,10101.29,2018-09-07,M,39,18.2,Australia,CUS-1790886359,debit,September,21:38:59,145.17,-37.84
4884,ACC-854938045,AUD,147.63 -22.84,SALES-POS,James,10927.92,2018-09-07,M,28,475.52,Australia,CUS-4023861240,debit,September,21:45:14,147.63,-22.84
4885,ACC-574997646,AUD,150.79 -33.64,SALES-POS,Mackenzie,4737.91,2018-09-07,F,18,19.77,Australia,CUS-586638664,debit,September,21:51:29,150.79,-33.64
4886,ACC-964839203,AUD,146.92 -36.07,PAYMENT,Michael,35651.03,2018-09-07,M,21,135.0,Australia,CUS-2059096722,debit,September,22:00:00,146.92,-36.07
4887,ACC-2528867619,AUD,138.58 -34.96,SALES-POS,Abigail,10076.98,2018-09-07,F,40,124.92,Australia,CUS-2505971401,debit,September,22:08:12,138.58,-34.96
4888,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,Kimberly,2820.9,2018-09-07,F,24,13.57,Australia,CUS-3378712515,debit,September,22:21:01,145.45,-37.74
4889,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,Rhonda,3182.85,2018-09-07,F,40,43.61,Australia,CUS-1614226872,debit,September,22:33:50,153.10,-27.66
4890,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1916.56,2018-09-07,F,26,6.12,Australia,CUS-2487424745,debit,September,22:46:39,153.41,-27.95
4891,ACC-3541460373,AUD,145.00 -37.83,PAYMENT,Jeffrey,2665.0,2018-09-07,M,24,41.0,Australia,CUS-1433879684,debit,September,23:00:00,145.00,-37.83
4892,ACC-2673069055,AUD,152.99 -27.49,POS,Richard,21125.75,2018-09-07,M,24,17.42,Australia,CUS-51506836,debit,September,23:14:32,152.99,-27.49
4893,ACC-1652235822,AUD,144.89 -37.81,SALES-POS,Renee,20891.74,2018-09-07,F,38,9.24,Australia,CUS-2206365095,debit,September,23:29:41,144.89,-37.81
4894,ACC-847145727,AUD,115.90 -31.92,POS,Michael,54868.72,2018-09-07,M,19,10.83,Australia,CUS-1609060617,debit,September,23:44:50,115.90,-31.92
4895,ACC-2681137560,AUD,151.11 -33.99,SALES-POS,Nathaniel,4722.8,2018-09-07,M,31,67.46,Australia,CUS-2083971310,debit,September,23:59:59,151.11,-33.99
4896,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,Diana,1906.17,2018-09-08,F,26,10.39,Australia,CUS-2487424745,debit,September,00:52:37,153.41,-27.95
4897,ACC-2173390920,AUD,144.71 -37.58,POS,Luis,4902.97,2018-09-08,M,27,21.11,Australia,CUS-3180318393,debit,September,01:17:11,144.71,-37.58
4898,ACC-2231965366,AUD,144.96 -37.84,SALES-POS,Linda,12168.88,2018-09-08,F,35,14.64,Australia,CUS-2155701614,debit,September,01:37:11,144.96,-37.84
4899,ACC-2259139624,AUD,144.66 -37.91,POS,Cindy,10623.82,2018-09-08,F,19,19.08,Australia,CUS-3174332735,debit,September,01:57:11,144.66,-37.91
4900,ACC-3481401842,AUD,115.74 -31.72,PAYMENT,Tiffany,4303.08,2018-09-08,F,25,26.0,Australia,CUS-1669695324,debit,September,02:00:00,115.74,-31.72
4901,ACC-2173390920,AUD,144.71 -37.58,SALES-POS,Luis,4860.45,2018-09-08,M,27,42.52,Australia,CUS-3180318393,debit,September,02:31:51,144.71,-37.58
4902,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,Diana,1899.62,2018-09-08,F,26,6.55,Australia,CUS-2487424745,debit,September,03:14:07,153.41,-27.95
4903,ACC-964839203,AUD,146.92 -36.07,PAYMENT,Michael,35623.03,2018-09-08,M,21,28.0,Australia,CUS-2059096722,debit,September,04:00:00,146.92,-36.07
4904,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,Jessica,3170.36,2018-09-08,F,21,15.35,Australia,CUS-325142416,debit,September,04:04:29,130.84,-12.45
4905,ACC-2231965366,AUD,144.96 -37.84,POS,Linda,12123.15,2018-09-08,F,35,45.73,Australia,CUS-2155701614,debit,September,04:24:53,144.96,-37.84
4906,ACC-588564840,AUD,151.27 -33.76,POS,Isaiah,11869.62,2018-09-08,M,23,10.53,Australia,CUS-1462656821,debit,September,04:45:18,151.27,-33.76
4907,ACC-2681137560,AUD,151.11 -33.99,PAYMENT,Nathaniel,4696.8,2018-09-08,M,31,26.0,Australia,CUS-2083971310,debit,September,05:00:00,151.11,-33.99
4908,ACC-1652235822,AUD,144.89 -37.81,PAYMENT,Renee,20846.74,2018-09-08,F,38,45.0,Australia,CUS-2206365095,debit,September,05:00:00,144.89,-37.81
4909,ACC-1650504218,AUD,145.01 -37.93,PAYMENT,Marissa,8642.48,2018-09-08,F,23,43.0,Australia,CUS-2500783281,debit,September,05:00:00,145.01,-37.93
4910,ACC-4281711154,AUD,144.98 -37.84,PAYMENT,Eric,37697.56,2018-09-08,M,42,37.0,Australia,CUS-3151318058,debit,September,05:00:00,144.98,-37.84
4911,ACC-2305712452,AUD,138.61 -34.89,POS,Debra,3029.12,2018-09-08,F,18,17.99,Australia,CUS-1842679196,debit,September,05:46:39,138.61,-34.89
4912,ACC-1279356312,AUD,144.79 -37.73,PAYMENT,Tyler,7666.7,2018-09-08,M,44,156.0,Australia,CUS-1892177589,debit,September,06:00:00,144.79,-37.73
4913,ACC-1424176027,AUD,151.08 -33.93,SALES-POS,Donald,5250.3,2018-09-08,M,22,8.74,Australia,CUS-3431016847,debit,September,06:57:29,151.08,-33.93
4914,ACC-90814749,AUD,151.68 -32.98,POS,Christopher,10785.4,2018-09-08,M,35,11.21,Australia,CUS-1896554896,debit,September,07:34:17,151.68,-32.98
4915,ACC-1890605467,AUD,143.88 -37.66,PAYMENT,Alexander,13432.34,2018-09-08,M,38,183.0,Australia,CUS-1478398256,debit,September,08:00:00,143.88,-37.66
4916,ACC-1990648130,AUD,114.62 -28.80,POS,Kaitlyn,3353.41,2018-09-08,F,21,18.53,Australia,CUS-809013380,debit,September,08:04:22,114.62,-28.80
4917,ACC-2528867619,AUD,138.58 -34.96,SALES-POS,Abigail,10036.98,2018-09-08,F,40,40.0,Australia,CUS-2505971401,debit,September,08:19:59,138.58,-34.96
4918,ACC-2776252858,AUD,144.95 -37.76,POS,Kristin,3635.73,2018-09-08,F,43,13.2,Australia,CUS-4123612273,debit,September,08:35:37,144.95,-37.76
4919,ACC-1443681913,AUD,150.92 -33.77,POS,Ryan,3457.36,2018-09-08,M,31,32.44,Australia,CUS-3129499595,debit,September,08:51:14,150.92,-33.77
4920,ACC-958000567,AUD,130.90 -12.37,PAYMENT,Sandra,7101.72,2018-09-08,F,34,134.0,Australia,CUS-4142663097,debit,September,09:00:00,130.90,-12.37
4921,ACC-1652235822,AUD,144.89 -37.81,POS,Renee,20829.14,2018-09-08,F,38,17.6,Australia,CUS-2206365095,debit,September,09:03:29,144.89,-37.81
4922,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,4277.82,2018-09-08,F,25,25.26,Australia,CUS-1669695324,debit,September,09:11:25,115.74,-31.72
4923,ACC-2776252858,AUD,144.95 -37.76,SALES-POS,Kristin,3609.83,2018-09-08,F,43,25.9,Australia,CUS-4123612273,debit,September,09:19:21,144.95,-37.76
4924,ACC-154431271,AUD,153.09 -27.48,SALES-POS,Lori,3078.55,2018-09-08,F,18,44.64,Australia,CUS-3702001629,debit,September,09:27:18,153.09,-27.48
4925,ACC-2014856841,AUD,144.99 -37.90,SALES-POS,Patrick,264087.73,2018-09-08,M,46,16.09,Australia,CUS-2370108457,debit,September,09:35:14,144.99,-37.90
4926,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,3139.02,2018-09-08,F,40,43.83,Australia,CUS-1614226872,debit,September,09:43:10,153.10,-27.66
4927,ACC-90814749,AUD,151.68 -32.98,POS,Christopher,10612.16,2018-09-08,M,35,173.24,Australia,CUS-1896554896,debit,September,09:51:06,151.68,-32.98
4928,ACC-2107684084,AUD,145.03 -37.88,SALES-POS,Richard,5812.57,2018-09-08,M,22,28.1,Australia,CUS-2283904812,debit,September,09:59:02,145.03,-37.88
4929,ACC-574997646,AUD,150.79 -33.64,PAYMENT,Mackenzie,4692.91,2018-09-08,F,18,45.0,Australia,CUS-586638664,debit,September,10:00:00,150.79,-33.64
4930,ACC-1990648130,AUD,114.62 -28.80,POS,Kaitlyn,3335.93,2018-09-08,F,21,17.48,Australia,CUS-809013380,debit,September,10:08:47,114.62,-28.80
4931,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,Ryan,3423.31,2018-09-08,M,31,34.05,Australia,CUS-3129499595,debit,September,10:18:47,150.92,-33.77
4932,ACC-3741880913,AUD,150.50 -23.40,POS,Ashley,7231.8,2018-09-08,F,25,145.02,Australia,CUS-1220154422,debit,September,10:28:47,150.50,-23.40
4933,ACC-1349834573,AUD,145.17 -37.84,POS,Matthew,10057.89,2018-09-08,M,39,43.4,Australia,CUS-1790886359,debit,September,10:38:47,145.17,-37.84
4934,ACC-2920611728,AUD,144.96 -37.76,POS,Tyler,5382.32,2018-09-08,M,69,46.96,Australia,CUS-1388323263,debit,September,10:48:47,144.96,-37.76
4935,ACC-2681137560,AUD,151.11 -33.99,POS,Nathaniel,4686.44,2018-09-08,M,31,10.36,Australia,CUS-2083971310,debit,September,10:58:47,151.11,-33.99
4936,ACC-2681137560,AUD,151.11 -33.99,PAYMENT,Nathaniel,4669.44,2018-09-08,M,31,17.0,Australia,CUS-2083971310,debit,September,11:00:00,151.11,-33.99
4937,ACC-37709441,AUD,153.41 -28.01,POS,Charles,10478.9,2018-09-08,M,18,14.6,Australia,CUS-3336454548,debit,September,11:06:39,153.41,-28.01
4938,ACC-2231965366,AUD,144.96 -37.84,POS,Linda,12085.41,2018-09-08,F,35,37.74,Australia,CUS-2155701614,debit,September,11:14:14,144.96,-37.84
4939,ACC-2901672282,AUD,255.00 -573.00,SALES-POS,Daniel,4495.29,2018-09-08,M,22,40.74,Australia,CUS-1617121891,debit,September,11:21:49,255.00,-573.00
4940,ACC-1652235822,AUD,144.89 -37.81,POS,Renee,20769.16,2018-09-08,F,38,59.98,Australia,CUS-2206365095,debit,September,11:29:23,144.89,-37.81
4941,ACC-559365433,AUD,147.31 -42.88,POS,Mary,2213.74,2018-09-08,F,64,190.04,Australia,CUS-1654129794,debit,September,11:44:32,147.31,-42.88
4942,ACC-3481401842,AUD,115.74 -31.72,POS,Tiffany,4275.47,2018-09-08,F,25,2.35,Australia,CUS-1669695324,debit,September,11:52:07,115.74,-31.72
4943,ACC-2014856841,AUD,144.99 -37.90,POS,Patrick,264044.19,2018-09-08,M,46,43.54,Australia,CUS-2370108457,debit,September,11:59:41,144.99,-37.90
4944,ACC-2901672282,AUD,255.00 -573.00,PAYMENT,Daniel,4389.29,2018-09-08,M,22,106.0,Australia,CUS-1617121891,debit,September,12:00:00,255.00,-573.00
4945,ACC-4258502723,AUD,145.45 -37.74,PAYMENT,Kimberly,2745.9,2018-09-08,F,24,75.0,Australia,CUS-3378712515,debit,September,12:00:00,145.45,-37.74
4946,ACC-1998563091,AUD,149.03 -35.25,PAYMENT,David,16037.36,2018-09-08,M,42,45.0,Australia,CUS-3395687666,debit,September,12:00:00,149.03,-35.25
4947,ACC-1990648130,AUD,114.62 -28.80,POS,Kaitlyn,3312.97,2018-09-08,F,21,22.96,Australia,CUS-809013380,debit,September,12:16:16,114.62,-28.80
4948,ACC-2673069055,AUD,152.99 -27.49,POS,Richard,21101.11,2018-09-08,M,24,24.64,Australia,CUS-51506836,debit,September,12:33:13,152.99,-27.49
4949,ACC-574997646,AUD,150.79 -33.64,SALES-POS,Mackenzie,4559.53,2018-09-08,F,18,133.38,Australia,CUS-586638664,debit,September,12:50:10,150.79,-33.64
4950,ACC-90814749,AUD,151.68 -32.98,INTER BANK,Christopher,10568.16,2018-09-08,M,35,44.0,Australia,CUS-1896554896,debit,September,13:00:00,151.68,-32.98
4951,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1888.92,2018-09-08,F,26,10.7,Australia,CUS-2487424745,debit,September,13:07:29,153.41,-27.95
4952,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,Michael,28.09,2018-09-08,M,38,4.75,Australia,CUS-2142601169,debit,September,13:25:21,151.23,-33.94
4953,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1877.17,2018-09-08,F,26,11.75,Australia,CUS-2487424745,debit,September,13:43:12,153.41,-27.95
4954,ACC-37709441,AUD,153.41 -28.01,INTER BANK,Charles,10433.9,2018-09-08,M,18,45.0,Australia,CUS-3336454548,debit,September,14:00:00,153.41,-28.01
4955,ACC-1990648130,AUD,114.62 -28.80,SALES-POS,Kaitlyn,3302.2,2018-09-08,F,21,10.77,Australia,CUS-809013380,debit,September,14:08:54,114.62,-28.80
4956,ACC-3485804958,AUD,138.52 -35.01,SALES-POS,Jessica,20336.12,2018-09-08,F,34,25.99,Australia,CUS-1196156254,debit,September,14:17:18,138.52,-35.01
4957,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,3114.0,2018-09-08,F,40,25.02,Australia,CUS-1614226872,debit,September,14:25:42,153.10,-27.66
4958,ACC-2014856841,AUD,144.99 -37.90,SALES-POS,Patrick,263985.18,2018-09-08,M,46,59.01,Australia,CUS-2370108457,debit,September,14:34:07,144.99,-37.90
4959,ACC-3954677887,AUD,115.72 -32.28,POS,Ruth,4550.18,2018-09-08,F,47,185.65,Australia,CUS-3716701010,debit,September,14:42:31,115.72,-32.28
4960,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,Ryan,3392.22,2018-09-08,M,31,31.09,Australia,CUS-3129499595,debit,September,14:50:55,150.92,-33.77
4961,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,4258.39,2018-09-08,F,25,17.08,Australia,CUS-1669695324,debit,September,14:59:19,115.74,-31.72
4962,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,Richard,21067.7,2018-09-08,M,24,33.41,Australia,CUS-51506836,debit,September,15:09:59,152.99,-27.49
4963,ACC-1890605467,AUD,143.88 -37.66,SALES-POS,Alexander,13402.17,2018-09-08,M,38,30.17,Australia,CUS-1478398256,debit,September,15:20:52,143.88,-37.66
4964,ACC-559365433,AUD,147.31 -42.88,SALES-POS,Mary,2177.76,2018-09-08,F,64,35.98,Australia,CUS-1654129794,debit,September,15:31:44,147.31,-42.88
4965,ACC-2249586092,AUD,115.98 -32.07,SALES-POS,Edward,7151.47,2018-09-08,M,19,23.95,Australia,CUS-443776336,debit,September,15:42:36,115.98,-32.07
4966,ACC-3879258709,AUD,143.83 -37.66,SALES-POS,Natasha,196364.96,2018-09-08,F,40,64.04,Australia,CUS-527400765,debit,September,15:53:28,143.83,-37.66
4967,ACC-2920611728,AUD,144.96 -37.76,PAYMENT,Tyler,5365.32,2018-09-08,M,69,17.0,Australia,CUS-1388323263,debit,September,16:00:00,144.96,-37.76
4968,ACC-37709441,AUD,153.41 -28.01,PHONE BANK,Charles,10412.9,2018-09-08,M,18,21.0,Australia,CUS-3336454548,debit,September,16:00:00,153.41,-28.01
4969,ACC-1222300524,AUD,151.23 -33.94,POS,Michael,19.23,2018-09-08,M,38,8.86,Australia,CUS-2142601169,debit,September,16:06:33,151.23,-33.94
4970,ACC-2270192619,AUD,138.56 -35.27,SALES-POS,Darren,11949.15,2018-09-08,M,20,14.8,Australia,CUS-2110742437,debit,September,16:22:57,138.56,-35.27
4971,ACC-2249586092,AUD,115.98 -32.07,POS,Edward,7143.66,2018-09-08,M,19,7.81,Australia,CUS-443776336,debit,September,16:39:20,115.98,-32.07
4972,ACC-2674800293,AUD,144.96 -37.69,POS,Elizabeth,27354.13,2018-09-08,F,50,660.99,Australia,CUS-2977593493,debit,September,16:55:44,144.96,-37.69
4973,ACC-3827517394,AUD,151.12 -33.89,PAYMENT,Craig,35704.93,2018-09-08,M,28,158.0,Australia,CUS-2663907001,debit,September,17:00:00,151.12,-33.89
4974,ACC-854938045,AUD,147.63 -22.84,PAYMENT,James,10878.92,2018-09-08,M,28,49.0,Australia,CUS-4023861240,debit,September,17:00:00,147.63,-22.84
4975,ACC-1349834573,AUD,145.17 -37.84,SALES-POS,Matthew,10043.37,2018-09-08,M,39,14.52,Australia,CUS-1790886359,debit,September,17:08:30,145.17,-37.84
4976,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,3104.09,2018-09-08,F,40,9.91,Australia,CUS-1614226872,debit,September,17:19:59,153.10,-27.66
4977,ACC-2249586092,AUD,115.98 -32.07,SALES-POS,Edward,6953.38,2018-09-08,M,19,190.28,Australia,CUS-443776336,debit,September,17:31:29,115.98,-32.07
4978,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,3080.18,2018-09-08,F,40,23.91,Australia,CUS-1614226872,debit,September,17:42:59,153.10,-27.66
4979,ACC-1334819143,AUD,145.13 -37.70,SALES-POS,Christopher,59986.46,2018-09-08,M,33,38.69,Australia,CUS-3117610635,debit,September,17:54:28,145.13,-37.70
4980,ACC-958000567,AUD,130.90 -12.37,PAYMENT,Sandra,7084.72,2018-09-08,F,34,17.0,Australia,CUS-4142663097,debit,September,18:00:00,130.90,-12.37
4981,ACC-574997646,AUD,150.79 -33.64,POS,Mackenzie,4538.04,2018-09-08,F,18,21.49,Australia,CUS-586638664,debit,September,18:11:33,150.79,-33.64
4982,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,Susan,6153.52,2018-09-08,F,20,412.71,Australia,CUS-164374203,debit,September,18:33:46,150.68,-33.79
4983,ACC-3771436525,AUD,145.04 -37.92,POS,Derek,3205.78,2018-09-08,M,20,11.04,Australia,CUS-3325710106,debit,September,18:55:59,145.04,-37.92
4984,ACC-2890243754,AUD,153.32 -27.93,POS,Joseph,3529.55,2018-09-08,M,37,121.58,Australia,CUS-2695611575,debit,September,19:19:21,153.32,-27.93
4985,ACC-182446574,AUD,116.06 -32.00,SALES-POS,Tonya,5102.1,2018-09-08,F,27,8.79,Australia,CUS-3026014945,debit,September,19:29:59,116.06,-32.00
4986,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,4242.44,2018-09-08,F,25,15.95,Australia,CUS-1669695324,debit,September,19:40:38,115.74,-31.72
4987,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,Rhonda,3041.09,2018-09-08,F,40,39.09,Australia,CUS-1614226872,debit,September,19:51:16,153.10,-27.66
4988,ACC-3326339947,AUD,151.18 -33.80,PAYMENT,Eric,6856.55,2018-09-08,M,22,73.0,Australia,CUS-326006476,debit,September,20:00:00,151.18,-33.80
4989,ACC-4258502723,AUD,145.45 -37.74,INTER BANK,Kimberly,2717.9,2018-09-08,F,24,28.0,Australia,CUS-3378712515,debit,September,20:00:00,145.45,-37.74
